time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-22T07:33:16.970Z,11.8987,-87.4356,55.87,4.2,mb,,146,0.877,1.15,us,us2000cmck,2018-01-22T12:33:15.040Z,"70km SSW of Corinto, Nicaragua",earthquake,6.6,9,0.062,72,reviewed,us,us
2018-01-22T07:24:05.310Z,38.577,-112.2743333,-2.44,0.72,md,10,110,0.08788,0.12,uu,uu60265647,2018-01-22T15:35:35.730Z,"14km WSW of Monroe, Utah",earthquake,0.57,0.93,0.343,6,reviewed,uu,uu
2018-01-22T07:19:54.120Z,38.5835,-112.2781667,-2.32,2.85,ml,23,49,0.09496,0.2,uu,uu60265642,2018-01-26T03:56:19.652Z,"14km WSW of Monroe, Utah",earthquake,0.5,0.96,0.126,17,reviewed,uu,uu
2018-01-22T07:02:28.650Z,37.7169991,-122.5453339,7.76,1.36,md,9,220,0.09601,0.02,nc,nc72956871,2018-01-22T07:35:01.900Z,"4km WSW of San Francisco Zoo, CA",earthquake,0.88,1.24,0.12,8,automatic,nc,nc
2018-01-22T06:55:31.208Z,62.3867,-152.6649,2.9,1.1,ml,,,,0.7,ak,ak18197993,2018-01-26T07:50:17.208Z,"132km W of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-22T06:44:23.016Z,56.6375,-156.9283,47.1,2.8,ml,,,,0.49,ak,ak18157643,2018-01-26T07:50:50.494Z,"120km ENE of Chignik Lake, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2018-01-22T06:36:44.800Z,17.4872,-96.2511,34.95,4.1,mb,,142,2.21,0.9,us,us2000cmby,2018-01-22T21:01:47.793Z,"23km SSW of Ayotzintepec, Mexico",earthquake,7.9,7.2,0.048,121,reviewed,us,us
2018-01-22T06:21:15.800Z,-31.4665,-178.0598,335.63,4.1,mb,,202,2.217,0.87,us,us2000cmbv,2018-01-22T11:41:25.040Z,"79km E of L'Esperance Rock, New Zealand",earthquake,15.3,17.6,0.12,19,reviewed,us,us
2018-01-22T06:17:57.400Z,36.0333333,-117.8133333,1.16,1.27,ml,25,85,0.05087,0.14,ci,ci38090368,2018-01-22T20:44:15.106Z,"12km E of Coso Junction, CA",earthquake,0.16,0.22,0.162,15,reviewed,ci,ci
2018-01-22T06:13:41.312Z,61.5446,-146.3966,31,1.2,ml,,,,0.56,ak,ak18197991,2018-01-26T07:50:16.249Z,"46km N of Valdez, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-22T06:08:17.910Z,33.5073333,-116.7906667,6.2,0.6,ml,21,60,0.07308,0.11,ci,ci38090360,2018-01-22T14:33:42.150Z,"10km NE of Aguanga, CA",earthquake,0.19,0.77,0.12,18,reviewed,ci,ci
2018-01-22T05:59:40.040Z,33.5025,-116.7955,6.27,0.74,ml,38,33,0.07936,0.14,ci,ci38090352,2018-01-22T21:19:31.970Z,"9km NE of Aguanga, CA",earthquake,0.14,0.52,0.109,22,reviewed,ci,ci
2018-01-22T05:56:58.050Z,39.4063333,-110.295,3.32,1.42,ml,7,203,0.2244,0.09,uu,uu60265637,2018-01-22T17:09:44.150Z,"18km SSE of East Carbon City, Utah",earthquake,1.69,31.61,0.12,2,reviewed,uu,uu
2018-01-22T05:52:34.290Z,32.7718333,-116.5845,17.2,1.04,ml,34,40,0.1176,0.19,ci,ci38090344,2018-01-22T21:08:28.555Z,"8km SW of Pine Valley, CA",earthquake,0.23,0.59,0.188,12,reviewed,ci,ci
2018-01-22T05:48:01.260Z,33.492,-116.802,3.99,2.3,ml,117,15,0.01403,0.23,ci,ci38090336,2018-01-22T17:27:32.010Z,"8km NE of Aguanga, CA",earthquake,0.11,0.33,0.171,116,reviewed,ci,ci
2018-01-22T05:47:48.906Z,60.9564,-151.9692,84.2,1.3,ml,,,,0.24,ak,ak18197990,2018-01-26T07:50:15.808Z,"47km NW of Nikiski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-22T05:29:06.932Z,52.2639,-173.9566,4.5,2.2,ml,,,,0.65,ak,ak18157641,2018-01-26T07:50:15.360Z,"18km ENE of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-22T05:12:55.740Z,48.1253333,-114.143,4.58,1.54,ml,10,275,0.187,0.17,mb,mb80278454,2018-01-22T15:32:34.250Z,"7km NE of Somers, Montana",earthquake,2.3,1.21,0.401,3,reviewed,mb,mb
2018-01-22T05:12:40.400Z,61.8014,-149.5307,44.4,1.4,ml,,,,0.4,ak,ak18157639,2018-01-26T07:50:14.832Z,"16km WNW of Fishhook, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-22T05:12:23.166Z,37.4755,-115.6374,0,1,ml,17,197.82,0.19,0.1918,nn,nn00619063,2018-01-23T02:35:01.199Z,"43km WNW of Alamo, Nevada",earthquake,,0,0.38,10,reviewed,nn,nn
2018-01-22T05:10:41.350Z,36.559166,-121.1529999,8.17,1.25,md,8,140,0.03373,0.01,nc,nc72956856,2018-01-22T05:56:02.718Z,"3km NNW of Pinnacles, CA",earthquake,1.66,1.69,0.36,7,automatic,nc,nc
2018-01-22T05:07:41.837Z,60.9917,-147.0191,18.9,1.3,ml,,,,0.47,ak,ak18197987,2018-01-26T07:50:14.383Z,"39km WSW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-22T05:04:33.930Z,19.3456667,-155.237,29.68,1.74,md,44,100,0.02796,0.1,hv,hv70019107,2018-01-22T22:49:06.640Z,"9km S of Volcano, Hawaii",earthquake,0.62,0.5,0.069,22,reviewed,hv,hv
2018-01-22T04:47:16.970Z,51.6391,177.3463,65.05,3.2,ml,,324,0.787,0.19,us,us2000cmjw,2018-01-26T07:50:13.922Z,"54km SSW of Kiska Volcano, Alaska",earthquake,12.8,18.9,,,reviewed,us,ak
2018-01-22T04:44:36.320Z,35.928833,-120.4718323,4.58,1.21,md,12,109,0.01783,0.03,nc,nc72956846,2018-01-22T05:30:03.666Z,"5km NW of Parkfield, CA",earthquake,0.38,0.97,0.63,3,automatic,nc,nc
2018-01-22T04:39:15.928Z,61.4235,-152.3196,5.4,1.7,ml,,,,0.51,ak,ak18157635,2018-01-26T07:50:13.407Z,"98km NW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-22T04:32:40.950Z,37.6298333,-119.0323333,1.33,0.55,md,17,60,0.000714,0.06,nc,nc72956841,2018-01-22T19:44:03.111Z,"5km W of Mammoth Lakes, CA",earthquake,0.23,0.36,0.38,12,reviewed,nc,nc
2018-01-22T04:30:14.631Z,57.3053,-153.9405,32.1,1.9,ml,,,,0.22,ak,ak18157633,2018-01-26T07:50:12.994Z,"26km S of Larsen Bay, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-01-22T04:27:43.171Z,65.1876,-148.2398,8.2,0.4,ml,,,,0.37,ak,ak18157632,2018-01-26T07:50:12.577Z,"39km NNW of Ester, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2018-01-22T03:38:24.680Z,19.3868333,-155.2375,40.38,1.89,md,26,79,0.0131,0.12,hv,hv70019077,2018-01-22T21:53:00.850Z,"4km S of Volcano, Hawaii",earthquake,0.88,1.12,0.081,15,reviewed,hv,hv
2018-01-22T03:27:56.282Z,59.8455,-136.2764,0.2,1.1,ml,,,,0.81,ak,ak18157630,2018-01-26T07:50:12.111Z,"69km NW of Skagway, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-01-22T03:24:32.675Z,63.5219,-149.262,92.1,1.3,ml,,,,0.56,ak,ak18197981,2018-01-26T07:50:11.673Z,"21km NW of Cantwell, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-22T03:16:09.966Z,38.5578,-118.4742,9.3,-0.3,ml,4,190.5,0.08,0.098,nn,nn00619107,2018-01-23T02:36:00.437Z,"13km ENE of Hawthorne, Nevada",earthquake,,5.6,0,1,reviewed,nn,nn
2018-01-22T03:15:25.589Z,37.2306,-117.5204,12.5,0.6,ml,9,278.99,0.218,0.1563,nn,nn00619096,2018-01-23T02:35:39.562Z,"58km SSW of Goldfield, Nevada",earthquake,,2.7,0.25,5,reviewed,nn,nn
2018-01-22T03:05:14.870Z,46.4131667,-122.3428333,18.2,0.88,ml,18,92,0.1078,0.26,uw,uw61344027,2018-01-22T18:18:08.880Z,"16km SSW of Morton, Washington",earthquake,0.6,1.22,0.142,10,reviewed,uw,uw
2018-01-22T02:49:05.502Z,38.3889,-118.9152,8.3,2,ml,30,63.66,0.136,0.1914,nn,nn00619059,2018-01-23T02:34:58.401Z,"29km WSW of Hawthorne, Nevada",earthquake,,2,0.36,18,reviewed,nn,nn
2018-01-22T02:47:17.470Z,19.3281667,-155.1321667,5.69,1.3,md,33,128,0.04218,0.09,hv,hv70019057,2018-01-23T00:04:09.740Z,"15km SE of Volcano, Hawaii",earthquake,0.38,0.86,0.166,15,reviewed,hv,hv
2018-01-22T02:46:08.670Z,-20.2735,-65.3414,340.95,4,mb,,71,3.582,0.75,us,us2000cman,2018-01-22T03:09:59.040Z,"43km NNW of Camargo, Bolivia",earthquake,9,8.5,0.104,25,reviewed,us,us
2018-01-22T02:44:24.786Z,38.1323,-118.0582,6,0.7,ml,4,303.08,0.31,0.14,nn,nn00619115,2018-01-23T02:36:28.995Z,"65km SE of Hawthorne, Nevada",earthquake,,9.4,0.27,2,reviewed,nn,nn
2018-01-22T02:41:43.400Z,38.8136673,-122.8276672,0.98,1.63,md,20,82,0.01294,0.04,nc,nc72956826,2018-01-22T03:57:03.457Z,"7km WNW of The Geysers, CA",earthquake,0.19,0.44,0.09,7,automatic,nc,nc
2018-01-22T02:40:44.229Z,61.7957,-151.0307,67.9,1.6,ml,,,,0.48,ak,ak18156535,2018-01-26T07:50:11.148Z,"52km W of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-22T02:37:34.499Z,61.4862,-149.5568,30.5,1.1,ml,,,,0.49,ak,ak18197979,2018-01-26T07:50:10.692Z,"3km SE of Knik-Fairview, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-22T02:25:43.420Z,38.8051682,-122.8033371,0.69,1.1,md,12,81,0.006872,0.06,nc,nc72956821,2018-01-22T03:29:02.398Z,"5km NW of The Geysers, CA",earthquake,0.34,0.56,0.13,4,automatic,nc,nc
2018-01-22T02:16:17.778Z,38.3832,-118.8359,0,0.7,ml,3,288.13,0.291,0.1141,nn,nn00619094,2018-01-23T02:35:37.732Z,"24km SW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-01-22T02:14:35.680Z,37.4881667,-119.325,5.27,1.21,md,16,271,0.161,0.08,nc,nc72956816,2018-01-22T20:47:02.246Z,"33km NNE of North Fork, CA",earthquake,0.55,2.03,0.206,14,reviewed,nc,nc
2018-01-22T02:01:32.010Z,43.4748333,-110.7493333,3.09,0.97,ml,7,157,0.015,0.1,mb,mb80278449,2018-01-22T15:36:09.500Z,"1km ESE of Jackson, Wyoming",earthquake,0.48,0.79,0.192,6,reviewed,mb,mb
2018-01-22T01:59:04.703Z,61.6959,-141.8671,5,1.8,ml,,,,0.42,ak,ak18156531,2018-01-26T07:50:10.230Z,"137km E of Chitina, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-22T01:52:12.713Z,61.48,-146.6566,12.7,1.9,ml,,,,0.58,ak,ak18156528,2018-01-26T07:50:09.660Z,"42km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-22T01:44:48.060Z,48.0996,-114.1276,10.21,3,ml,,98,0.049,0.85,us,us2000cma6,2018-01-25T22:44:04.040Z,"5km NW of Bigfork, Montana",earthquake,4.7,8.3,0.057,40,reviewed,us,us
2018-01-22T01:39:20.300Z,38.8233337,-122.7921677,-0.72,0.88,md,6,122,0.01348,0.11,nc,nc72956806,2018-01-22T03:01:02.341Z,"6km NNW of The Geysers, CA",earthquake,0.55,3.71,,1,automatic,nc,nc
2018-01-22T01:38:04.677Z,36.4639,-116.1737,6.3,0.5,ml,11,222.08,0.088,0.1515,nn,nn00619057,2018-01-23T02:34:47.324Z,"33km NNW of Pahrump, Nevada",earthquake,,3,0.3,8,reviewed,nn,nn
2018-01-22T01:20:53.240Z,33.2053333,-115.9603333,7.12,2.6,ml,72,24,0.07757,0.21,ci,ci38090328,2018-01-22T16:43:12.460Z,"10km S of Salton City, CA",earthquake,0.16,0.62,0.134,102,reviewed,ci,ci
2018-01-22T01:07:55.490Z,38.8206673,-122.8430023,1.65,0.93,md,13,64,0.00669,0.04,nc,nc72956796,2018-01-22T02:17:01.889Z,"9km WNW of The Geysers, CA",earthquake,0.29,0.7,0.06,2,automatic,nc,nc
2018-01-22T00:57:31.180Z,38.8303337,-122.7565002,0.55,1.15,md,8,130,0.007008,0.04,nc,nc72956786,2018-01-22T01:49:02.837Z,"3km WNW of Cobb, CA",earthquake,0.46,0.75,0.04,3,automatic,nc,nc
2018-01-22T00:53:27.230Z,-10.551,-74.9196,117.32,5,mb,,82,2.365,1.25,us,us2000cm9e,2018-01-22T16:12:55.902Z,"43km ENE of Villa Rica, Peru",earthquake,4.3,5,0.026,459,reviewed,us,us
2018-01-22T00:25:49.536Z,59.2902,-152.4837,72.8,1.8,ml,,,,0.49,ak,ak18197976,2018-01-26T07:50:09.221Z,"65km SW of Homer, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-22T00:20:16.279Z,59.9784,-152.8019,102.4,1.7,ml,,,,0.26,ak,ak18197975,2018-01-26T07:50:08.728Z,"56km S of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-22T00:12:55.790Z,38.8375,-122.4616667,6.97,1.65,md,14,109,0.03351,0.04,nc,nc72956781,2018-01-24T05:54:01.681Z,"9km ENE of Hidden Valley Lake, CA",earthquake,0.31,0.33,0.197,14,reviewed,nc,nc
2018-01-22T00:08:21.910Z,37.3775,-117.1284,14.3,0.3,ml,11,224.65,0.131,0.1982,nn,nn00619058,2018-01-23T02:34:49.345Z,"37km SSE of Goldfield, Nevada",earthquake,,4.5,0.19,4,reviewed,nn,nn
2018-01-22T00:07:47.734Z,62.0607,-145.1714,15.1,1.1,ml,,,,0.51,ak,ak18155436,2018-01-26T07:50:08.267Z,"20km ESE of Glennallen, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-22T00:00:50.945Z,63.4659,-151.0635,5.9,0.6,ml,,,,0.61,ak,ak18155433,2018-01-26T07:50:07.838Z,"105km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-21T23:55:37.188Z,61.8499,-149.9091,43.9,1.5,ml,,,,0.35,ak,ak18155432,2018-01-24T04:08:36.942Z,"13km NNE of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-21T23:54:19.058Z,61.4813,-146.4409,15.7,1.6,ml,,,,0.51,ak,ak18155430,2018-01-24T04:08:36.449Z,"39km N of Valdez, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-21T23:53:46.093Z,38.3731,-118.9047,8,1.6,ml,19,68.55,0.138,0.1743,nn,nn00619052,2018-01-22T01:46:37.478Z,"29km SW of Hawthorne, Nevada",earthquake,,1.3,0.19,7,reviewed,nn,nn
2018-01-21T23:35:00.280Z,37.65,-118.9265,-2.23,0.13,md,6,108,0.01716,0.02,nc,nc72956776,2018-01-22T18:59:02.009Z,"5km ENE of Mammoth Lakes, CA",earthquake,0.21,8.19,0.175,5,reviewed,nc,nc
2018-01-21T23:33:50.200Z,36.1506,-97.6621,5.27,2.4,ml,,21,,0.32,us,us2000cm8m,2018-01-26T04:02:19.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.1,4.8,,,reviewed,tul,tul
2018-01-21T23:26:29.998Z,38.4461,-118.6879,13.4,0.4,ml,7,152.88,0.224,0.1224,nn,nn00619056,2018-01-22T01:40:18.818Z,"10km SSW of Hawthorne, Nevada",earthquake,,6,1,5,reviewed,nn,nn
2018-01-21T23:23:35.460Z,38.4276667,-112.473,1.59,0.45,md,9,164,0.1827,0.1,uu,uu60265622,2018-01-22T17:15:56.100Z,"22km NE of Beaver, Utah",earthquake,0.61,31.61,0.445,4,reviewed,uu,uu
2018-01-21T23:22:19.260Z,33.4991667,-116.7888333,5.14,0.63,ml,28,46,0.07885,0.14,ci,ci38090304,2018-01-22T14:33:16.294Z,"9km NE of Aguanga, CA",earthquake,0.22,1,0.11,16,reviewed,ci,ci
2018-01-21T23:21:15.520Z,37.5853333,-119.0045,2.44,0.28,md,12,200,0.0279,0.05,nc,nc72956766,2018-01-22T19:22:03.053Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.72,0.42,0.276,11,reviewed,nc,nc
2018-01-21T23:14:40.343Z,62.9206,-150.2995,17.7,1.1,ml,,,,0.53,ak,ak18155429,2018-01-24T04:08:36.031Z,"67km N of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-21T23:11:51.130Z,38.8344994,-122.8184967,15.1,1.3,md,8,86,0.01289,0.07,nc,nc72956761,2018-01-22T00:52:02.857Z,"8km NW of The Geysers, CA",earthquake,2.73,9.55,0.28,2,automatic,nc,nc
2018-01-21T23:07:47.400Z,37.6716667,-118.9146667,2.58,0.24,md,6,257,0.009309,0.04,nc,nc72956756,2018-01-22T20:21:03.204Z,"7km NE of Mammoth Lakes, CA",earthquake,0.91,31.61,0.039,4,reviewed,nc,nc
2018-01-21T23:02:53.340Z,38.8216667,-122.7789993,-0.12,0.84,md,7,113,0.008498,0.01,nc,nc72956751,2018-01-22T00:24:02.681Z,"5km W of Cobb, CA",earthquake,0.48,0.93,0.2,2,automatic,nc,nc
2018-01-21T23:00:35.100Z,34.397,-118.7656667,18.1,2.58,ml,86,25,0.08996,0.25,ci,ci38090296,2018-01-25T17:07:09.787Z,"3km SE of Piru, CA",earthquake,0.19,0.4,0.129,122,reviewed,ci,ci
2018-01-21T22:58:49.867Z,51.6901,-178.3506,19.7,2.1,ml,,,,0.36,ak,ak18192011,2018-01-24T04:08:35.646Z,"25km SW of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-21T22:54:29.070Z,37.6235,-118.8635,2.31,0.91,md,22,80,0.004521,0.08,nc,nc72956741,2018-01-22T18:47:01.460Z,"10km E of Mammoth Lakes, CA",earthquake,0.4,0.5,0.284,19,reviewed,nc,nc
2018-01-21T22:54:23.970Z,38.3581657,-122.5788345,8.44,2.18,md,33,75,0.009392,0.06,nc,nc72956736,2018-01-21T23:13:03.506Z,"4km W of Glen Ellen, CA",earthquake,0.2,0.37,0.13,31,automatic,nc,nc
2018-01-21T22:52:49.554Z,59.8811,-150.4895,10.5,1.3,ml,,,,0.7,ak,ak18155428,2018-01-22T02:43:03.090Z,"48km ENE of Fritz Creek, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2018-01-21T22:49:54.010Z,64.419,-152.1384,6.7,1,ml,,,,0.63,ak,ak18155426,2018-01-24T04:08:35.242Z,"83km S of Tanana, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-01-21T22:45:03.430Z,19.023,-68.5725,70,3.43,md,9,217,1.5633,0.55,pr,pr2018021005,2018-01-22T00:56:10.160Z,"42km NNE of Otra Banda, Dominican Republic",earthquake,3.46,6.81,0.43,9,reviewed,pr,pr
2018-01-21T22:38:20.260Z,33.0436667,-116.4148333,12.36,1.39,ml,55,58,0.1514,0.2,ci,ci38090288,2018-01-22T21:03:18.680Z,"18km ESE of Julian, CA",earthquake,0.2,0.62,0.169,41,reviewed,ci,ci
2018-01-21T22:26:41.732Z,60.6413,-150.546,51.7,1.6,ml,,,,0.32,ak,ak18192009,2018-01-24T04:08:34.801Z,"16km NE of Sterling, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-21T22:26:37.482Z,58.3943,-155.9457,161.8,2.3,ml,,,,0.42,ak,ak18192008,2018-01-24T04:08:34.393Z,"53km SE of King Salmon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-21T22:25:57.690Z,19.2813,-68.529,11,2.85,md,3,242,2.2928,0.26,pr,pr2018021004,2018-01-22T00:56:00.728Z,"63km ENE of Miches, Dominican Republic",earthquake,7.49,5.39,0.62,2,reviewed,pr,pr
2018-01-21T22:15:42.820Z,49.4993333,-120.4173333,-0.06,2.49,ml,10,301,1.207,0.65,uw,uw61344012,2018-01-22T20:03:37.392Z,"8km NE of Princeton, Canada",explosion,4.58,31.61,0.099,9,reviewed,uw,uw
2018-01-21T22:00:50.698Z,63.4729,-151.3603,5.7,0.8,ml,,,,0.44,ak,ak18154342,2018-01-24T04:08:34.009Z,"120km W of Cantwell, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-21T21:42:00.121Z,64.0625,-148.8782,118,1.3,ml,,,,0.34,ak,ak18192006,2018-01-24T04:08:33.596Z,"23km N of Healy, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-21T21:39:08.138Z,59.779,-152.6696,83.1,1.7,ml,,,,0.32,ak,ak18192005,2018-01-24T04:08:33.115Z,"47km W of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-21T21:23:24.170Z,33.2373333,-116.7748333,11.81,1.16,ml,54,39,0.01354,0.17,ci,ci38090264,2018-01-22T20:54:19.636Z,"1km WSW of Lake Henshaw, CA",earthquake,0.16,0.44,0.141,28,reviewed,ci,ci
2018-01-21T21:22:45.717Z,58.7196,-152.5193,10.6,2.5,ml,,,,0.61,ak,ak18154334,2018-01-24T04:08:32.481Z,"103km N of Kodiak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-21T20:54:34.090Z,38.8103333,-122.8793335,14.21,0.88,md,8,124,0.01564,0.14,nc,nc72956706,2018-01-21T21:24:03.350Z,"11km WNW of The Geysers, CA",earthquake,2.55,1.52,0.22,2,automatic,nc,nc
2018-01-21T20:48:17.612Z,61.6804,-150.5696,46.3,2.1,ml,,,,0.53,ak,ak18154325,2018-01-24T04:08:31.900Z,"29km WSW of Willow, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-21T20:45:05.510Z,37.5215,-118.7825,6.51,0.67,md,8,173,0.07779,0.01,nc,nc72956701,2018-01-22T19:01:04.009Z,"10km WSW of Toms Place, CA",earthquake,0.73,2.02,0.297,7,reviewed,nc,nc
2018-01-21T20:38:52.150Z,60.68,-151.2827,66,1.5,ml,,,,0.37,ak,ak18192002,2018-01-24T04:08:31.476Z,"1km SSE of Nikiski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-21T20:38:33.821Z,39.0984,-118.1176,8.6,1.1,ml,11,166.08,0.052,0.1349,nn,nn00619043,2018-01-21T21:16:10.554Z,"30km NNW of Gabbs, Nevada",earthquake,,1.9,0.55,5,reviewed,nn,nn
2018-01-21T20:34:33.234Z,61.5779,-146.4951,32.5,1.4,ml,,,,0.58,ak,ak18154322,2018-01-24T04:08:31.010Z,"50km N of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-21T20:23:02.791Z,63.2275,-150.3974,116.3,2.5,ml,,,,0.43,ak,ak18153236,2018-01-24T04:08:30.220Z,"74km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-21T20:20:25.300Z,33.339,-116.7411667,13.01,0.57,ml,14,284,0.1643,0.07,ci,ci38090256,2018-01-22T19:14:49.722Z,"11km N of Lake Henshaw, CA",earthquake,0.41,0.9,0.043,5,reviewed,ci,ci
2018-01-21T20:10:36.030Z,32.6553333,-115.7638333,5.57,2.01,ml,31,100,0.1069,0.22,ci,ci38090240,2018-01-22T17:49:54.310Z,"19km WNW of Progreso, B.C., MX",earthquake,0.32,0.6,0.159,47,reviewed,ci,ci
2018-01-21T20:09:25.912Z,61.4656,-149.745,31,1.4,ml,,,,0.44,ak,ak18191999,2018-01-24T04:08:29.755Z,"9km SW of Knik-Fairview, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-21T20:00:26.880Z,36.0131667,-117.8161667,2.29,0.22,ml,8,175,0.03118,0.09,ci,ci38090224,2018-01-22T19:10:02.508Z,"12km NE of Little Lake, CA",earthquake,0.4,0.22,0.178,3,reviewed,ci,ci
2018-01-21T19:57:36.130Z,36.4628333,-120.9928333,5.15,2.03,md,35,110,0.04357,0.05,nc,nc72956691,2018-01-27T06:11:03.076Z,"16km ESE of Pinnacles, CA",earthquake,0.2,0.4,0.268,42,reviewed,nc,nc
2018-01-21T19:52:21.185Z,51.2877,-175.6608,25.6,1.9,ml,,,,0.62,ak,ak18191998,2018-01-24T04:08:29.379Z,"95km SE of Adak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-01-21T19:51:44.605Z,61.6913,-146.9078,35.5,1.3,ml,,,,0.46,ak,ak18191997,2018-01-24T04:08:28.895Z,"69km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-21T19:49:18.320Z,33.4986667,-116.7873333,6.05,0.65,ml,23,47,0.07859,0.13,ci,ci38090216,2018-01-22T14:33:46.815Z,"10km NE of Aguanga, CA",earthquake,0.22,0.82,0.085,15,reviewed,ci,ci
2018-01-21T19:48:34.260Z,33.5026667,-116.79,6.86,0.5,ml,17,75,0.0765,0.16,ci,ci38090208,2018-01-22T14:33:44.790Z,"10km NE of Aguanga, CA",earthquake,0.34,0.87,0.085,15,reviewed,ci,ci
2018-01-21T19:32:11.753Z,57.615,-154.3413,51.8,1.8,ml,,,,0.42,ak,ak18191996,2018-01-24T04:08:28.487Z,"23km WNW of Larsen Bay, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-21T19:22:34.736Z,60.9316,-146.9714,25.4,1.7,ml,,,,0.4,ak,ak18153221,2018-01-24T04:08:27.954Z,"40km WSW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-21T19:15:49.578Z,62.2289,-150.2117,7.7,1.1,ml,,,,0.47,ak,ak18191994,2018-01-24T04:08:27.556Z,"11km SSW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-21T19:14:11.630Z,37.5726667,-118.8363333,1.84,0.53,md,11,217,0.01826,0.02,nc,nc72956681,2018-01-22T18:28:03.377Z,"14km W of Toms Place, CA",earthquake,0.58,0.81,0.225,9,reviewed,nc,nc
2018-01-21T19:13:48.700Z,33.4178333,-116.3358333,14.46,0.82,ml,18,184,0.1293,0.13,ci,ci38090192,2018-01-22T19:01:47.461Z,"18km NNE of Borrego Springs, CA",earthquake,0.39,0.85,0.075,16,reviewed,ci,ci
2018-01-21T19:07:04.005Z,61.0379,-152.6165,5.8,1.3,ml,,,,0.6,ak,ak18153219,2018-01-24T04:08:27.138Z,"61km N of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-21T19:06:04.690Z,11.2803,-86.9982,48.65,5,mb,,172,1.247,1.1,us,us2000cm69,2018-01-21T19:24:44.040Z,"76km SW of Masachapa, Nicaragua",earthquake,7.9,14.2,0.06,87,reviewed,us,us
2018-01-21T19:05:13.020Z,37.5746651,-118.8359985,2.09,1.91,md,23,128,0.01628,0.04,nc,nc72956676,2018-01-21T19:35:03.127Z,"14km W of Toms Place, CA",earthquake,0.28,0.45,0.19,20,automatic,nc,nc
2018-01-21T18:48:54.868Z,57.0862,-157.4473,2.7,2.3,ml,,,,0.5,ak,ak18191992,2018-01-24T04:08:26.720Z,"122km NE of Chignik Lake, Alaska",earthquake,,0.9,,,reviewed,ak,ak
